"id";"text"
"1002249257435451392";"RT @TopCyberNews: #GDPR. First law suits. ""Icann Files Suit in Germany in Bid to Clarify GDPR"" https://t.co/leBAnMSGFC #cybersecurity #feed…"
"1002249236220665857";"Not a huge fan of #euronews in general, but their attempt at #GDPR compliance seems the best I've seen yet. Went to… https://t.co/KjscfJi7RP"
"1002249209016397825";"GDPR compliance and Blockchain https://t.co/uJZOhikkhY"
"1002249203756752897";"@drcursor @nosuchuser dat GDPR tho..."
"1002249193279381504";"#RT MSCloud ""Explore our array of tools &amp; tech available across 4 key areas related to #GDPR compliance—discover, g… https://t.co/9Xazsf9ZdD"
"1002249128288669696";"What is GDPR and What Does It Mean to My Business? | Colling Media https://t.co/9MGt54X4tO #blog #marketing #business #GDPR"
"1002249127516934144";"2 percent of visitors today clicked the REJECT cookies button. .... What's the easiest GDPR cookie consent WordPres… https://t.co/E23f0y5PaO"
"1002249120743030787";"@CommitStrip Will there be a GDPR update? ;-)"
"1002249101197692930";"The Privacy Lawyer Giving Big Tech an $8.8 Billion Headache https://t.co/LBluuWwFPF"
"1002249098978910209";".@OpenAthens provides details on the intersection of #GDPRcompliance and their #authentication services. Find out m… https://t.co/ZZVOgYXaTY"
"1002249095547940864";"RT @wdytyamagazine: If you subscribe to our newsletter, we're not sending an edition this week as we implement our updated database in line…"
"1002249084596637700";"This was inevitable, but wow does it make me loathe some people.

(Nobody involved with the GDPR, of course. Not TH… https://t.co/CrcsmUWjgs"
"1002249061028610050";"GDPR seems to benefit Silicon Valley but harm US relations https://t.co/VpeC7hs6lG"
"1002249047497887744";"RT @OReillyMedia: A lot of companies were well prepared for the #GDPR deadline last week. @ali_bike shares why @Microsoft was one of them h…"
"1002249018649522177";"#GDPR vs. ePrivacy: The 3 differences you need to know (via @TechRepublic ) https://t.co/jBRa7OgcpG https://t.co/ixpAS2P2Of"
"1002249007744380928";"GDPR knows no bounds! https://t.co/91aQcUmWkV"
"1002249005756272640";"@guidedogs Hi can you give me the email of person at guidedogs responsible for GDPR? I’m leaving you money in my wi… https://t.co/ORE3jOtAHS"
"1002248954568957952";"We should explore the opportunities #GDPR will bring to improve #dataprivacy and #security, and help brands discove… https://t.co/B2afrELa4T"
"1002248927238918144";"An American Alternative to Europe's Privacy Law https://t.co/BiMSFhV7s2 #GDPR #Privacy #DataProtection"
"1002248887174918144";"GDPR, Upfronts Face Long-Term Consumer Data Issues https://t.co/I2yAbhHbR8"
"1002248876152295425";"The GDPR: Everything you wanted to know https://t.co/Vj0ustwsQq via @beSpacific"
"1002248864013922307";"Watch Mark Zuckerberg's EU privacy hearing right here https://t.co/HYXkpV5ofu"
"1002248863070093312";"What Alphabet Won't Tell You About The GDPR https://t.co/pOoWus8rnN https://t.co/2JhcbGO6Gh"
"1002248858062196736";"The Data Protection Mission https://t.co/6Ddtmjk7sf #infosec #security #GDPR https://t.co/RXhud1ormS"
"1002248853880541185";"Congratulations to the 2018 AAN Emerging Leaders graduates! We look forward to seeing more of you. The deadline to… https://t.co/Z1EZE19BhX"
"1002248812671520768";"RT @om: The best part of jet lag and being here for Startup Iceland, is seeing all these GDPR related notices and opting out! I can’t belie…"
"1002248798054174721";"RT @wso2: WSO2's Sagara Gunathunga recently led our efforts to become #GDPRcompliant. He tells us why #GDPR must be viewed as an opportunit…"
"1002248777757966337";"RT @SamueL_WonG_: Everything you need to know about #GDPR <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> 
Ya, it seems like not only you and me are seeing those emails in your inbox. h…"
"1002248768966877184";"Six Match, Consent Update

Added GDPR stuff and a pop up on death offering a ""rewind"" if you spend Help.… https://t.co/07HPofZppU"
"1002248756094521344";"RT @quinnnorton: I feel like when an American hears that a site is blocking all of the EU because of GDPR, they should wonder WHAT THE HELL…"
"1002248723160862720";"How are open source projects complying with the GDPR law? https://t.co/a6iAQCismL https://t.co/vghDoc5yxt"
"1002248684892049408";"@dhowell MT @om: “We #respect your #privacy” but you don’t have an option so click “I accept”. The whole #GDPR is… https://t.co/cVJpHMgw9o"
"1002248680504733696";"Order your food online https://t.co/Bh6aAcNqSf we do not share your data to anyone. GDPR fully under control. https://t.co/6X5ymcuVFS"
"1002248667934482432";"A lot of companies were well prepared for the #GDPR deadline last week. @ali_bike shares why @Microsoft was one of… https://t.co/1oIRYamzyf"
"1002248665774415873";"RT @gallego1968: Just done Barnfields plumbing &amp; Property Services GDPR policy so now compliant. May thanks to George Theodosiou of GFS Sol…"
"1002248661961756672";"RT @ginidietrich: How GDPR Will Transform Digital Marketing - https://t.co/NtEusNRM94 https://t.co/HV8phdn5WG"
"1002248651064963072";"Mark Zuckerberg said the 'vast majority' of people actively opt into one of Facebook's most invasive features (FB)… https://t.co/U89JKUPeC9"
"1002248646107258881";"RT @eubookshop: With the EU’s General Data Protection Regulation #GDPR you can now take better control of your #PersonalData on the Interne…"
"1002248638037454848";"Facebook is rolling out its GDPR privacy rules to the world https://t.co/Xi0yGTjT1g"
"1002248637206925320";"#GDPR summed up with 1 tweet. https://t.co/YZPVA72pbT"
"1002248635910848512";"9 Expert Marketers Share Their Private Thoughts on the #GDPR - https://t.co/oi4ilDOcW4"
"1002248614763290624";"RT @CNET: The GDPR privacy law happened, and all I got were these lousy emails https://t.co/IoGcZIJmxo https://t.co/iWqDc5zqTQ"
"1002248608488411137";"Are you ready for #GDPR to go into effect on May 25? If you're like most tech companies, you've heard all about the… https://t.co/Fwb9KeAU8M"
"1002248607226048512";"Gonna try and use this GDPR thing to get the Police to delete my fingerprints from their database"
"1002248602473914369";"GDPR Is Just the Beginning: India May Pose New Challenges https://t.co/k5BF02T2pb"
"1002248601450446848";"Discover how Watson Customer Experience Analytics is prepared for #GDPR support: https://t.co/sUQIDDfTnS… https://t.co/3rnVnySK5D"
"1002248586334294017";"Under #GDPR, your #business will need to manage different types of #consent. https://t.co/93FFmwwjGK"
"1002248585595977730";"RT @WBD_CharitiesUK: The @ChtyCommission has published the latest edition of its quarterly newsletter, which includes info on #safeguarding…"
"1002248580357345281";"Greg Forest, CTO @Contoural presents a Complimentary #MERsapient #Webinar: Creating a Data Placement Strategy for U… https://t.co/YNp0bnqX3n"
"1002248580126691328";"RT @radware: #AI companies will have to go extra steps to anonymize their data if they still want to have access to these insights. But oth…"
"1002248577740091393";"#AI companies will have to go extra steps to anonymize their data if they still want to have access to these insigh… https://t.co/THCl4zEWoN"
"1002248576750309377";"I loved this [#podcast] discussion for @AIIMIntl on #data security and the impacts of #GDPR on #privacy regulations https://t.co/fbzVHoPJAf"
"1002248570613960706";"Hear from Brian Clayton of @Conduent as he shares his thoughts on what companies can do to manage data privacy in t… https://t.co/z2OPKi67tM"
"1002248551794184192";"What is your #Business #GDPR policy now? Are you confident you are compliant with your #data? Come #FollowTheA to f… https://t.co/ar0r7d5FO9"
"1002248550154145792";"All the information you need to understand the new General Data Protection Regulation (GDPR) and other data complia… https://t.co/gqgd2z2ttq"
"1002248534891122688";"The more complicated the extraction process, the less likely an organisation should of had your data in the first place.

#GDPR"
"1002248510153150465";"Any organization planning to use #IoT technology needs to examine the software ecosystem as well for security vulne… https://t.co/rQR9epgV4d"
"1002248501806424066";"#ICYMI, here's the recording of our webinar on how to take advantage of the massive opportunity GDPR has delivered… https://t.co/d6UKXDJeRf"
"1002248476313444355";"Last week the #GDPR went into effect. We've seen many U.S. companies running into problems with these new regulatio… https://t.co/YplMUkUMAG"
"1002248471536132096";"9 Expert Marketers Share Their Private Thoughts on the #GDPR - https://t.co/Q0MUchGFh0"
"1002248467325050880";"#GDPR is here. @VL_OMNI, your #SaaS data integration solution has been fully EU-GDPR Compliant since Q1 2018. Learn… https://t.co/QZVxFVX7bK"
"1002248460823707648";"Creative approach to an expensive dilemma for many U.S. publishers: https://t.co/fZUWmVDL15"
"1002248443996393472";"FUCKING THANKS #GDPR / #DSGVO!!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> https://t.co/Qepcyydmaz"
"1002248441232285696";"#GDPR is here. Here's 3 challenges #HR needs to consider. https://t.co/dVpKbxYmrE"
"1002248432361209857";"Had enough privacy policy emails? Well this is why it's such a big deal- What the GDPR Means to Social Media Market… https://t.co/sAxe7UnzIL"
"1002248429047775232";"#GDPR is here. @VL_OMNI, your #SaaS data integration solution has been fully EU-GDPR Compliant since Q1 2018. Learn… https://t.co/hLao7Mi46m"
"1002248419874783232";"""Is GDPR EU’s Frankenstein Monster?""  https://t.co/egQXfeYUNg #financial #regulation #technology"
"1002248419245723648";"#GDPR Provides Scammers with a New Golden Opportunity #infosec https://t.co/73yg2ZQMT3"
"1002248409733058560";"Amazing people like @gilliankbruce listens to the #WizardCast You're an an amazing person. You should listen to… https://t.co/OiGWSkXIxw"
"1002248407497392128";"Google assistant doesn't know. #GoogleAssistant #GDPR https://t.co/BbVY6x3LKa"
"1002248404754403329";".@SecretaryRoss voiced the U.S. government's concerns with the #GDPR https://t.co/PfRKlEPp1h"
"1002248403244535808";"GDPR, but for newsletters you never signed up for"
"1002248396063821825";"[Article] #GDPR compliance is about protecting consumer data. The right mail center processes &amp; solutions can help… https://t.co/LgNKmQ9jD7"
"1002248385812946944";"Today we should consider #GDPR from a different angle and explore the opportunities it will bring to not only impro… https://t.co/vqGzaPoSeR"
"1002248380729430016";"Sick of hearing about #GDPR? Then DON'T read our new #privacypolicy. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> 
Everyone else? Click below for details.
https://t.co/wPdBano5ss"
"1002248380578521089";"Meeting #GDPR compliance means offering documentation to prove that you meet the requirements. Explore the eBook to… https://t.co/nZ7Vlkby7B"
"1002248379316031492";"Explore our array of tools &amp; tech available across 4 key areas related to #GDPR compliance—discover, govern, protec… https://t.co/lEm6yhw7k4"
"1002248376832929792";"What Alphabet Won't Tell You About The GDPR - https://t.co/cYcbooXoVC"
"1002248370226958338";"GDPR Requirements: What Your Small Business Needs to Know https://t.co/7yaKQNnlpq"
"1002248368654110721";"Khaos Control Cloud got a new GDPR makeover - to make sure we are fully in line with recent legislation, you can no… https://t.co/hkmqIQHPTc"
"1002248367488028672";"Is GDPR an opportunity or a threat to retailers? https://t.co/we4JAgPKEJ #GDPR #retail https://t.co/7VuPwCDkY9"
"1002248366380724230";"RT @awscloud: How AWS supports customers &amp; @AWS_Partners on the journey to #GDPR compliance: https://t.co/ylJb7kxsRp https://t.co/pVq4zDi9fl"
"1002248351323213826";"#GDPR has arrived. Was your org prepared? Learn how organizations are using #compliance efforts to transform their… https://t.co/Z34dIbl5X1"
"1002248346256465928";"In @X_net_ we believe that democracy is citizen surveillance over its institutions, not a monitored access to insti… https://t.co/tYagtOmSNr"
"1002248344452792326";"Forgot to opt-in for the INCF Newsletter in the midst of the GDPR mail-wave &amp; worried you're going to miss out on a… https://t.co/IdLgzdHaeq"
"1002248281659969536";"""GDPR: What Every Organization Should Ask Itself"" https://t.co/7hUPjoZAQ7"
"1002248267382616064";"GDPR ¿Google Data Protection Regulation? https://t.co/ofPReqz0i2"
"1002248254564831232";"Got a GDPR related text supposedly from EE this afternoon (it's not from EE, I'm on Vodafone). The link redirects t… https://t.co/OpcOxOw045"
"1002248209358606337";"More #gdpr unintended consequences @bibbleco
https://t.co/Ab2YrCsa0z"
"1002248195672559616";"How you can help to improve Tenterden, St Michaels and Smallhythe... - https://t.co/U85FgNIBpJ"
"1002248176097681408";".@superwuster {Thoughtful alternative to morass of #European #GDPRday #privacy law} An American Alternative to Euro… https://t.co/XyDWDNrx7S"
"1002248122679070720";"World gone mad - what about the mass surveillance on every street corner in cities and towns across Europe and beyo… https://t.co/N9pa6N05gG"
"1002248121231933440";"An American Alternative to Europe’s Privacy Law   via @NYTimes https://t.co/q4cVzyQtCG"
"1002248120334417922";"This meditation app lets you listen to the GDPR to help go to sleep https://t.co/1IoqElOJkK #insomnia #sleep"
"1002248095642533888";"I have received GDPR updates from every corner of the digital world.
Michael's is great because it dives right to w… https://t.co/VUt62raNxw"
"1002248078584434688";"@BDisgusting you've gotta be shittin me with this GDPR bullshit!! cmon!!! <U+253B><U+2501><U+253B> <U+FE35><U+30FD>(`<U+0414>´)<U+FF89><U+FE35> <U+253B><U+2501><U+253B>"
"1002248074260082688";"RT @chrisdaleoxford: ICYMI: GDPR compliance – the “always on” approach from Nuix https://t.co/lqwRLaBI0k @nuix"
"1002248062859792389";"RT @jblefevre60: Cybersecurity and Small Business !

[@evankirstel @reach2ratan @antgrasso @Fisher85M] MT

#Cybersecurity #infosec #privacy…"
"1002248036062564352";""" Yes, your dreamy #picture of that girl in the sunflower field is the “collection and sharing of personal data” in… https://t.co/GvTAJgWl0h"
"1002248022401708039";"@PrivaSense G Suite and Google Cloud Platform customers will typically act as the data controller for any personal… https://t.co/TlOn9CGV5e"
"1002248007973265408";"Someone at work said GDPR in the mirror three times with the lights off, and now I'm documenting every location whe… https://t.co/tGK59AvroS"
"1002247991665840130";"Call BACK for further information.  https://t.co/HqxWKkZrnt"
"1002247900209008648";"The latest World Peace through Inactivity! https://t.co/9qyXOpOnrk #privacy #gdpr"
"1002247886036439040";"RT @RSMUK: The GDPR hard work isn’t over yet. Our new guide sets out 6 steps to aid ongoing compliance – after the deadline. Download your…"
"1002247823394471938";"WARNING #scam - if you receive a text from EE saying that due to GDPR you need to update your billing details IGNOR… https://t.co/KJVi2M9RKz"
"1002247816436158464";"@padresj I'm not sure that GDPR would apply to the Vatican City or the Holy See? 

It's not an EU member so unless… https://t.co/R7OdTLYAxL"
"1002247788615426048";"A tale of hubris, GDPR, Big Tech, and more. Thanks @karenmpd for the great article - well worth a read. #GDPR #data… https://t.co/cnBVKn5aK0"
"1002247740812820481";"RT @FardonS: .@IBM 's new Data Protection Officer, Cristina Cabella explains the who, what, when, where and why of the #GDPR  #newsnight ht…"
"1002247725289738241";"5 unexpected consequences of GDPR https://t.co/TBtBdKBgBW https://t.co/190HIGXGbi"
"1002247673813008385";"RT @mikko: Got the #GDPR email notification, from @ironskyfilm. https://t.co/8AidgKBPGE"
"1002247673284526086";"Random question. So I hear you can't get your name removed from the Roman Catholic register? Is this true? And I wo… https://t.co/iRPgfOfmo2"
"1002247664338120704";"RT @subsidium_ms: #GDPR device management.

More: https://t.co/y8ktoYd48O    

We use @SOTI_Inc to prepare your devices 
#MobileSecurity  #…"
"1002247664275107840";"Utah sues opioid maker Purdue Pharma after settlement talks stall https://t.co/Iq1slyfqNY https://t.co/AQ2EZwrmaW"
"1002247627969318912";"RT @Carnage4Life: #GDPR requires you to get permission from users to show them targeted ads. 

Users are more likely to say yes to Google &amp;…"
"1002247614111322113";"The laggard’s checklist: what small business can do now to prepare for #GDPR https://t.co/30qqiFQ2dV by @Pensar_IT"
"1002247592841969664";"Companies Respond To The GDPR By Blocking All EU Users #blogging https://t.co/reioQz1YSb"
"1002247577826455553";"ATLANTA and WELLESLEY HILLS, mass., march 20, 2018 /prnewswire/ - possiblenow, the leading provider of enterprise c… https://t.co/LAd9rOUvw5"
"1002247575922081792";"RT @CUNA: @CUNA @WOCCU discuss the European Union's General Data Protection Regulation on webinar. GDPR will be come effective May 25, whic…"
"1002247550739431427";"Georgia's chief prosecutor resigns over teenagers' murder case https://t.co/diKgYuc4eT https://t.co/ho3sdxDtMa"
"1002247545794379777";"The Shift: The Privacy Lawyer Giving Big Tech an $8.8 Billion Headache https://t.co/mhlB5SVP8k https://t.co/vcc1WEQ3A2"
"1002247537649106945";"In six days, the Chicago CISO Executive Community will hold the 9th CISO Executive Summit. More than 250 CISOs and… https://t.co/n8qeS9Z8hU"
"1002247536206233600";"The Shift: The Privacy Lawyer Giving Big Tech an $8.8 Billion Headache https://t.co/YnSwBTR1X3 https://t.co/LNMDV02Ihy"
"1002247522478256128";"RT @CoSoCloud: As part of GDPR Compliance, Adobe Connect users are required to ensure explicit consent is given in order to collect user da…"
"1002247497161564161";"RT @helenolsen: ""We have concluded that as parish and community councils process very little personal data and often have few staff and sma…"
"1002247430488969218";"Three publishers, three different approaches to consent under GDPR https://t.co/cCnRvVYnq0 #Advertising #Marketing"
"1002247410456805376";"Celebrating all the work our awesome #developers at @tsheets completed for #GDPR. Mmmm @idahopizzaco tasty! https://t.co/8y2dRIfje4"
"1002247407864774656";"""European Commission “doesn’t plan to comply with GDPR” – well, sort of"" https://t.co/yeDiwEq6KJ"
"1002247397425209344";"Answer all your GDPR questions with our FREE guide, Recommendations on How to Tackle the ‘D’ in GDPR #GDPR https://t.co/b5v6HvFna0"
"1002247381017088000";"RT @evacide: Behold my all time favorite GDPR notice meme. https://t.co/rgZu1F365f"
"1002247377497960448";"#GDPR privacy compliance can seem extremely complicated, even nearly a week after the May 25th deadline.

Here's a… https://t.co/skPPTlTmTy"
"1002247340764385282";"You can now buy Erwin software from @DataVault_UK We can help you with data modelling projects. #GDPR is a… https://t.co/7IRCaOLoF2"
"1002247339866763264";"How to Be GDPR Compliant - Easy to understand explanations, with easy actions you should take -- https://t.co/pZDHOf4RG5"
"1002247231318253568";"RT @VenzaGroup: @TrueCalifornian we are excited to have your team from @Netwrix speaking at our #Booth825 @HFTP in about 20 days about #PCI…"
"1002247229149712385";"GDPR and SEO - What does GDPR mean for SEO? https://t.co/cq9eOoH5AK via @dexterroona"
"1002247207943376897";"RT @SecurityTube: CEO Lucas Roh and Dir. of Product &amp; Development Alex Bordei (@axbrd) discuss #BigData and #GDPR on Access Point. 
Read mo…"
"1002247198392901637";"RT @VenzaGroup: @Netwrix we are excited to have your team speaking at our #Booth825 @HFTP in about 20 days about #PCI #GDPR #Compliance aud…"
"1002247185050816513";"RT @VenzaGroup: @Sertifi we are excited to have your team speaking at our #Booth825 @HFTP in about 20 days about #PCI #GDPR #Compliance aud…"
"1002247176708395008";"@steveprioruk This is exactly the issue. Hasn’t stopped me hearing from the companies I didn’t give my permission t… https://t.co/zCGF1KlNd4"
"1002247170479734790";"RT @aravo: Ready or Not, #IoT #ThirdPartyRisks are Here 
https://t.co/7wOLQNRElt
Solutions: https://t.co/Za15j2kQiB 

. 
#cybersecurity #gd…"
"1002247167225028609";"@DOOM GDPR= Gross Demons Perish Repeatedly."
"1002247152502951936";"Confusion, chaos in the GDPR's first week https://t.co/Fe9FzfiyU6"
"1002247150854656001";"RT @guestrevu: Learn all about the GDPR in this month’s trend digest with articles from @cyberduck_uk and @EHLnews, checklists from @ICOnew…"
"1002247139660124160";"""The Privacy Lawyer Giving Big Tech an $8.8 Billion Headache"" by KEVIN ROOSE via NYT Technology https://t.co/kmBqTZRRy9"
"1002247133981003776";"RT @AdClubToronto: Amazing panel discussion from @cibc, @COSSETTEen, @Google on GDPR and the future of our industry #DigitalDay2018 https:/…"
"1002247120152334336";"The European Commission is not GDPR compliant even though it was responsible for the new GDPR law https://t.co/2SpExj7tlA"
"1002247119829372928";"Cyber Security - Threat prevention 

#Cybersecurity #infosec #privacy #GDPR #business #tech #Security #IT #Tech… https://t.co/PjsTsFQEZW"
"1002247109456875520";"#Security experts weigh in on #GDPR checklists - https://t.co/Y2QdLRjnZt #compliance #gdprcompliance https://t.co/GIcVAK64JH"
"1002247103354212352";"RT @VenzaGroup: @allcovered we are excited you are presenting at our #Booth825 during #HITECtx @HFTP #SuccessBreedsSuccess #Teach #Learn #P…"
"1002247100934098944";"#EDR #GDPR #DPO : Knowledge Speaks. Wisdom Listens. Action Wins 
#DISWAY #CISCOHYPERFLEX #CISCOMAROC<ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> https://t.co/6lu5qcYebd"
"1002247098081992705";"RT @TamaraMcCleary: Employee attitude is as important as #technology when securing data https://t.co/lwDHqYwkoq… https://t.co/zhdwDGPtcl"
"1002247085364797441";"Why...? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> Are we bending over backwards once again? Not that I'm surprised... #GDPR https://t.co/z4T3braq8D"
"1002247071871717377";"@spectator @afneil Not GDPR compliant, I’m afraid."
"1002247058009534464";"RT @IainLJBrown: Marketers Raise The Personalization Bar / Forbes #GDPR #marketing #personalization @wilsonraj @ForbesCMO #DataScience #Mac…"
"1002247046789812224";"RT @BuryVCFA: Huge thanks to Marie and Peter for coming to #BuryVCFA yesterday and delivering a great session on #GDPR! https://t.co/iON7Xf…"
"1002247012895657986";"Anybody know if post sent to the wrong address but with the intended names is a breach of GDPR?"
"1002246995887755264";"RT @lifeID_io: Great talk by @hoofnagle on the privacy differences between EU and US and how the US may converge with GDPR. But in the mean…"
"1002246987771666432";"RT @Teleperformance: BCRs approval is a long and rigorous process, but with our comprehensive security framework, we attained approval in r…"
"1002246969077780480";"Great take on seldom-discussed consumer consequences of #GDPR. Biz cost is a given, will consumers be punished, too… https://t.co/SxQEshpISq"
"1002246938526404608";"OMGDPR by @mrchrisadams: a community-run, free unconference around GDPR, by and for people who build the web, in Be… https://t.co/PQFzdPtLsj"
"1002246903931662336";"@alfredwkng @CNET Queue the GDPR investigation"
"1002246902501466112";"EU telecoms want ePrivacy Regulation data-processing rules to match GDPR https://t.co/marPILgkF4"
"1002246877402882049";"The Lowdown on #GDPR Compliance for WordPress Users https://t.co/JCTmERI3eD #dataprivacy @kinsta https://t.co/q6QlhblxYh"
"1002246874471059457";"RT @OrientMeatPie: This is how most companies have approached #GDPR https://t.co/Um9s3epZ75"
"1002246807836135424";"GDPR 'risks making it harder to catch hackers' https://t.co/m83rVq67gE"
"1002246743231270912";"RT @isnic: ICANN Files Legal Action to proof GDPR against the good old WHOIS. Good on'ya ICANN <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Data&lt;https://t.co/Z09FfcATDE&gt; https://t.co…"
"1002246722217828353";"GDPR compliance and #blockchain https://t.co/cJdNhQVa0N"
"1002246615472771076";"You're doing #GDPR wrong. Nice dark pattern @mashable 

#GDPRfail https://t.co/tT4QtJg6tU"
"1002246577757609985";"@daveainsworth4 For those who want and need to absolutely. Or how charities going to raise funds in a post-GDPR, austerity, world"
"1002246558916726785";"While listening to #MakeMeSmart my newborn just said her first words by making an announcement that she had updated… https://t.co/MFiQXDnmGs"
"1002246522023620608";"Quick question to all #GDPR experts: I teach at university and all my classes are automatically recorded (audio + p… https://t.co/43cNvRvnbF"
"1002246468655169536";"RT @FastCompany: Plot twist: GDPR is actually helping @Google’s ad business https://t.co/D4oYMNqXJU"
"1002246466675474433";"""... Instead of limiting the reach of the most powerful players operating in the world of data, [the GDPR] has in f… https://t.co/G03kmsgVl3"
"1002246460300292097";"RT @Ecommerce_EU: .@Ecommerce_EU co-signed a joint industry letter on the #ePrivacy Regulation, urging Member States to remain cautious in…"
"1002246409674866688";"European Commission “doesn't plan to comply with GDPR” – well, sort of - Naked Security https://t.co/XOJ7QjTd5b https://t.co/vM9ZJwgqpX"
"1002246401496043521";"Tesco ‘absolutely concerned’ about the impact of GDPR on Clubcard https://t.co/qgVvd47amF https://t.co/02ZfpG6OUx"
"1002246397805121536";"Are you up to speed on the EU's new privacy rules, GDPR? Check out my blog post on some of its key elements, and ho… https://t.co/G1QCB0xWtW"
"1002246378347638785";"RT @c7five: @anton_chuvakin Any blog post on GDPR that does not contain the word “fuck” is fake news."
"1002246374954545152";"GDPR   Quick Base: What You Need to Know https://t.co/idEcOUJx9j via @QuickBase"
"1002246308705570817";"#GDPR: Why it matters, how it will affect your store, and our compliance. https://t.co/wT8ncBLjMs"
"1002246267882409989";"RT @LN_Walker: @floo_bar giving a great overview of the #GDPR at @ggcarrots Geneva , at SDG Solution Space ! @m_ambrozowicz @Fa_Time_AH htt…"
"1002246253651070976";"RT @weekendbriefing: Weekend Briefing No. 224 - https://t.co/ueXWuHCOak 
- GDPR! OMG!
- Refugees as Customers
- Young &amp; Innovative
- Landin…"
"1002246253026185221";"RT @monkeyc96: An agenda focused on your short list of topics: #GDPR,#IoT, #DataAnalytics, #DevOps and more. Learn the best ways to power t…"
"1002246216686718976";"The GDPR’s Effects in China: Comparison with Local Rules and Considerations for... https://t.co/cA9XSkqWuC | by @McDermottLaw"
"1002246185602768897";"An agenda focused on your short list of topics: #GDPR,#IoT, #DataAnalytics, #DevOps and more. Learn the best ways t… https://t.co/OR9PJ0bfOG"
"1002246137812840448";"RT @kavedian: Our very own #CapgeminiASE @annapenrose talks #GDPR! 
 New #capgeminiASE @Capgeminiase blog and #DigitalTransformation 
Insti…"
"1002246105411870720";"600+ delegates have enjoyed both the sun, and the updates on 5AMLD, GDPR and Sanction Risks at our annual European… https://t.co/dRUcqsBGbP"
"1002246097144860672";"Thanks @Squawkbox for having me on yesterday to talk about #GDPR, privacy and security and protecting company profi… https://t.co/sA2SJ7kXrB"
"1002246083228119040";"Embarrassing' leak shows EU falls short of own GDPR data law!
The European Commission has claimed it is not subject… https://t.co/U9AsuEzVKU"
"1002246033647292416";"RT @Digiday: With chaos still swirling in the EU, post-GDPR, the IAB plans a territory-specific independent board to govern its framework t…"
"1002246027468980224";"GDPR, https://t.co/gzvEMRBMva, Branch Interactivity, Hamburg: What’s Driving H5P Forward https://t.co/3ysRrFr69s"
"1002246005885054976";"RT @IHSMarkitTech: Join @securityjeff &amp; @A10Networks and hear the practical approach to #GDPR &amp; get a free report: https://t.co/5dv2taLvUp.…"
"1002245997429477376";"@NOYBeu Isn't this against GDPR? Shouldn't I opt-in instead of opting out?
This list is so long that most people wi… https://t.co/zUMDghBB3v"
"1002245978412462080";"RT @kavishah1: Are you a small business that has noticed any positive or negative effects from the recent #GDPR changes? Have you lost emai…"
"1002245974121689088";"RT @PrivacyPros: ""The International Association of Privacy Professionals found that only 40 percent of companies affected by the GDPR expec…"
"1002245958623727616";"RT @kastacholamine: Every time I see ""GDPR"" I read ""GPCR"" and I'm very confused."
"1002245869457104896";"Urgent #GDPR now with @makerbot 3D Print 30% faster using 30% less filament with MakerBot #Minfill™ Adopt MakerBot… https://t.co/8SURsQPJ9z"
"1002245861647310848";"Think #GDPR doesn’t apply to you? Don’t be so sure... https://t.co/NORh50ViCE https://t.co/i0mCvAV6Tv"
"1002245860682600450";"RT @CyberPolicy_com: #GDPR has arrived. Get your #business on track by following this wasy 6-step checklist: https://t.co/feJGulvgu7 https:…"
"1002245843573985281";"Must read article from @Gartner_inc research director Lydia Clougherty Jones - How #GDPR is an opportunity to creat… https://t.co/YysNcK88pp"
"1002245837668237312";"If you are interested in Data Stewardship @DataVault_UK have an #Infographic here https://t.co/SOll7f6knj explainin… https://t.co/juSZo4Vyui"
"1002245825836138496";"What a data protection officer can offer enterprises subject to #GDPR. (TechTarget) https://t.co/MPEwPPpnYZ https://t.co/XnN3oBurM2"
"1002245812737445890";"I will die of laughter the day @Paytm  sends me a mail telling me about GDPR policies."
"1002245810384461824";"Google has been seeing success in the early days of the #GDPR https://t.co/zPMWkDmyIZ"
"1002245712560635904";"RT @philkingenyioma: So my article was published by the guys at @Techpointdotng catch up on a few points about the #GDPR in Nigeria https:/…"
"1002245702032994310";"RT @WhooisWhoo: #Twitter is banning anyone whose date of birth says they joined before they were 13

According to the company, it can't sep…"
"1002245669850148864";"RT @jonnohopkins: me deleting GDPR emails https://t.co/UMyAluyAue"
"1002245666066915333";"Really enjoying working on writing projects for clients. Stories &amp; e -books on #GDPR &amp; #events 
https://t.co/X4OAoirEGL"
"1002245651839832065";"@ImmobiliseCrime can't say I ever recall having crossed paths with you. Nevertheless you've sent me a GDPR email la… https://t.co/i3NmudlAby"
"1002245641186226176";"RT @SMediaLaw: The GDPR’s Effects in China: Comparison with Local Rules and Considerations for Implementation https://t.co/k7uEF0B2cY #Cybe…"
"1002245633082839040";"What is GDPR? Everything you need to know about Europe's new data law. https://t.co/TGcldi1hgY https://t.co/o8cih4Cxil"
"1002245602401452032";"Data protection regulation: what do small businesses need to know about #GDPR?https://t.co/QPJgCewBzP by @Pensar_IT… https://t.co/BD7jN7XEcr"
